day,lpobs,mu,low,high
53,-7.403262008563346,-7.4028320383935045,-7.416617773849421,-7.3896597106409985
54,-7.199075392397136,-7.2030427061107725,-7.214860946608467,-7.190769394278066
55,-7.564369170182822,-7.564912168119983,-7.580249309299718,-7.5497296853401785
56,-7.914498935596003,-7.9024962586232315,-7.919453908166268,-7.886248409619386
57,-7.234435244267409,-7.238786827694095,-7.252318925612305,-7.225572430569948
58,-7.138516072015418,-7.138650406259374,-7.152814894146271,-7.125416528644221
59,-7.088741732259559,-7.093605441571397,-7.107570424379977,-7.0795305399279185
60,-7.629203540412095,-7.621707134084458,-7.635396405191132,-7.607629107354277
61,-7.236252140959273,-7.236794552596252,-7.24950548197589,-7.224594312880852
62,-7.099147696011268,-7.100086489199452,-7.110478251079251,-7.089624346950038
63,-7.181708127747948,-7.182156342518955,-7.193556190283031,-7.170807710532283
64,-7.3639586428048105,-7.36234063365749,-7.374036599922723,-7.35047065690336
65,-7.224828978797455,-7.222371140072711,-7.235530581134141,-7.209153200737101
66,-6.843441572050953,-6.847068039152153,-6.85848871866825,-6.835437115909947
67,-7.155754705880151,-7.157476882115017,-7.168243259641761,-7.146565223937233
68,-7.705431677386655,-7.701278821500267,-7.7160625460674535,-7.686107405659779
69,-7.785374549642156,-7.7839381747815315,-7.799115494832302,-7.7683727706312435
70,-7.728541963256652,-7.730260976050092,-7.745396604615047,-7.714773547987453
71,-7.927811897835773,-7.918677876102892,-7.936465271396615,-7.900887419121907
72,-7.17948734850067,-7.185694292553869,-7.198913770209943,-7.172836562629167
73,-7.229126096137557,-7.230250426015623,-7.242867798086224,-7.216727867072025
74,-7.388189307899397,-7.388733803547783,-7.4020879341745385,-7.374900069565445
75,-7.53084733839993,-7.528981224620531,-7.5427863252132346,-7.516138727945686
76,-7.497912280922491,-7.501078838478775,-7.514281802236921,-7.487959905218039
77,-7.74267524568919,-7.740855185509938,-7.75457378664883,-7.72657149452467
78,-7.809317552601605,-7.803223352764223,-7.819085677376194,-7.786380807992099
79,-7.332147711937441,-7.333576983856374,-7.348467186084167,-7.318910650859359
80,-7.014711386210186,-7.02121328941129,-7.034067516451101,-7.008785912616773
81,-7.647819810403035,-7.639556597168378,-7.654953513286999,-7.624108581940215
82,-7.465750634182753,-7.464344255279879,-7.477001969162403,-7.45171038652317
83,-7.045854551174026,-7.048447796224269,-7.059070840678354,-7.038835860414248
84,-7.187162379696208,-7.184798087758569,-7.195897261460788,-7.173732441634884
85,-6.933656064297858,-6.934359476870507,-6.944992590613088,-6.924029366646792
86,-6.8104624607063196,-6.811916707525923,-6.8221777398711865,-6.80176692276898
87,-6.948458095352397,-6.948713739721479,-6.9607656462676815,-6.936957252828668
88,-7.180026763111843,-7.179167588199577,-7.189654706242325,-7.168426157618065
89,-7.2442279438321036,-7.241662773204503,-7.2529775069119164,-7.230239797904408
90,-6.912448330998737,-6.914254248395162,-6.9249571050802565,-6.903412785869615
91,-6.8430189369292505,-6.841060845500771,-6.8500063268684865,-6.83208312078363
92,-6.197652762578974,-6.1995097041514535,-6.206602139487737,-6.192355052332904
93,-6.531610429810524,-6.529094105811511,-6.539165676198552,-6.51929833894845
94,-6.284445619385758,-6.285511258267323,-6.2939460535936576,-6.276666793560778
95,-6.340632581086507,-6.340353475808844,-6.346563915115783,-6.334148340532593
96,-6.208950740500828,-6.209326971972357,-6.215897932773288,-6.2026795714920695
97,-6.184468903043683,-6.184534515669456,-6.191076041487708,-6.177926972791271
98,-6.148498858320881,-6.148543555415769,-6.1546413648346245,-6.142072523860774
99,-6.197571305200348,-6.196847836319099,-6.203597233426068,-6.190172226592278
