day,lpobs,mu,low,high
336,-6.398118606231591,-6.398353386716791,-6.4058101642150955,-6.390901106542513
337,-6.465526836160178,-6.465313577028927,-6.473281546443182,-6.457319958381742
338,-6.518900558346099,-6.518691706765735,-6.5285151888461,-6.508892751483572
339,-6.401425507538453,-6.402349445215923,-6.412014230258791,-6.392701585974239
340,-6.50473526848781,-6.504408824477018,-6.512546388855708,-6.49642527366879
341,-6.305601271039517,-6.306020560682621,-6.313327814787935,-6.298650362514064
342,-6.232195878332398,-6.232316869378762,-6.239418064936469,-6.225612714504745
343,-6.386741113464109,-6.386577766159818,-6.393584567690871,-6.37918107886285
344,-6.396937610147178,-6.396566425045059,-6.4040171715799366,-6.389304066314537
345,-6.07292792887539,-6.072795182850218,-6.080610487962271,-6.064868703821171
346,-5.779115742395615,-5.77942529994801,-5.7853466148714165,-5.773433975386807
347,-6.005707933352218,-6.005348243646296,-6.011299006741175,-5.999420946030068
348,-5.8984930937643165,-5.8984887961877615,-5.904418709268007,-5.8922856041533835
349,-5.865472608958713,-5.865871569698825,-5.8711707188713,-5.860619136261188
350,-6.528446972618599,-6.528062889884841,-6.535781120238132,-6.52041761269163
351,-7.094287398928815,-7.092406374691042,-7.103104240062855,-7.081057046494568
352,-6.765658107817652,-6.766968465730718,-6.777826149937865,-6.755076630412972
353,-6.924086688929137,-6.925394999723659,-6.937589904954162,-6.913036828594847
354,-7.568667711954799,-7.567618805878667,-7.580259925631064,-7.554734352224168
355,-7.825737553506171,-7.824280352088441,-7.83936503534939,-7.80976155218678
356,-7.82410663224824,-7.823053139104074,-7.836835096561227,-7.809002085173148
357,-7.6219682535953925,-7.62424915436107,-7.6383410410304355,-7.609615140415675
358,-8.11484353123701,-8.113049212184016,-8.131211117071292,-8.095204192787333
359,-8.312843882383408,-8.306484886320435,-8.329532523502838,-8.282807196807571
360,-7.901858200682805,-7.906448966289897,-7.925806482012067,-7.886940323502934
361,-8.082127200152811,-8.077943065494722,-8.096738086115211,-8.060186569467731
362,-7.55374522722044,-7.556534924438285,-7.5692313835867475,-7.542730218942295
363,-7.935174941915273,-7.935183722330723,-7.9516752972568705,-7.919308862192466
364,-8.30712517390738,-8.305098710903703,-8.327527367981755,-8.284159222446693
365,-8.284301063684094,-8.28020893995704,-8.301319215305197,-8.258581889040377
366,-7.606203239109839,-7.611177711853627,-7.627848512024874,-7.593914076260823
367,-7.917827884481006,-7.915216100904907,-7.935478747526046,-7.894926250411684
368,-7.911617316977062,-7.913690780456362,-7.92905206437692,-7.897839578771445
369,-8.32944862330803,-8.328005240157797,-8.347526403008096,-8.30911453942753
