day,lpobs,mu,low,high
101,-11.099810796074335,-11.143368159697326,-11.233574520558951,-11.049910795381697
102,-11.229560297819345,-11.214807434273636,-11.289614886081301,-11.135934352926334
103,-10.987335623236541,-10.97526430755954,-11.043033939324454,-10.9024080196202
104,-10.287179868996175,-10.289758657919359,-10.33973975940507,-10.238544989300392
105,-9.71279770064808,-9.7294767400602,-9.768382813501619,-9.690997178724448
106,-10.611293067494467,-10.605639853901428,-10.668714426205042,-10.543701363901972
107,-10.760187661414859,-10.720362196260398,-10.799762097605791,-10.64151369784018
108,-9.838854927354053,-9.861551400298547,-9.9122225569783,-9.806792787609318
109,-10.040284166892944,-10.04518437303357,-10.092331954506331,-9.998071703491629
110,-10.394579953354159,-10.403965237014946,-10.457039984119735,-10.349430168276912
111,-11.507996043645178,-11.435548850332356,-11.522061209229463,-11.341817598669635
112,-11.016206660614301,-11.024765750450298,-11.10429190514524,-10.94683782418872
113,-10.620176986357798,-10.652159388592935,-10.713519996796732,-10.586868573917165
114,-11.180274540050718,-11.164891526770207,-11.259561278770494,-11.065616889924808
115,-11.42361712041847,-11.373890563611571,-11.477709523399518,-11.265958421935013
116,-10.96919843576725,-10.981040082936051,-11.050925441813787,-10.907337319074038
117,-10.761320112223148,-10.774848308514576,-10.837961811455514,-10.709600976499281
118,-10.835094314482733,-10.838707620660355,-10.901110473371686,-10.773240037983632
119,-10.766121497418853,-10.789393758439427,-10.8482612237729,-10.728071367625017
120,-11.341467057281037,-11.276882885140894,-11.361200219604935,-11.191490518262944
121,-10.632214422479322,-10.684985919585925,-10.766675975145883,-10.599316372493579
122,-13.239347160410057,-12.495609664340629,-12.70049208058056,-12.254694536803719
123,-11.557291799461545,-11.554454248445602,-11.660951043334268,-11.447600951417225
124,-10.875818295292955,-10.909077595468085,-10.985085917214205,-10.82694403170289
125,-11.050292321127085,-11.040637894635541,-11.113031485059317,-10.963268215722183
126,-10.784474461645093,-10.82353058869585,-10.899851661344716,-10.746019063399455
127,-12.531227510180296,-12.300635688440385,-12.445616231524179,-12.146675472580839
128,-10.769307000257866,-10.814298582650675,-10.89640959289076,-10.731568877459253
129,-11.297942277136364,-11.321909574407801,-11.423132089205403,-11.218718333065313
130,-12.041843204166982,-11.955904289460493,-12.069099302385194,-11.835540776224695
131,-11.93488686902043,-11.94490135697873,-12.064355122041922,-11.816661502256835
132,-10.083100899984883,-10.095239212936338,-10.145233411201515,-10.044904934284439
133,-10.205616199622828,-10.214877790626359,-10.26763378210502,-10.161370255004334
134,-11.488932652916878,-11.460439710349775,-11.554349169779806,-11.364019409757912
135,-11.56153958737264,-11.55144337399953,-11.659946993286804,-11.445856708726627
136,-11.538994365813643,-11.496244891332678,-11.61691759661686,-11.367950951569462
137,-10.618879400921456,-10.651851117904025,-10.71559650491919,-10.588426157447238
138,-10.995599814358437,-10.97088295972897,-11.044629437144197,-10.89093485080645
139,-10.57126834093564,-10.590739700711026,-10.651241835667157,-10.528161959443734
140,-10.738783407395745,-10.71986883603657,-10.783995663636897,-10.655382951420561
141,-10.137235779280795,-10.14780776622744,-10.198069680562044,-10.09593990862502
142,-9.855240707895192,-9.869393094348675,-9.925542629071684,-9.813123280269103
143,-12.011213951231827,-11.864334770648048,-12.023627558662202,-11.696134228769692
144,-10.365267334411756,-10.392337102341768,-10.448625690863189,-10.331999537504672
145,-11.1315065764785,-11.139920097913386,-11.222336721369246,-11.053043723010422
146,-11.834946819037537,-11.810656674533602,-11.918772633037971,-11.703429682820303
147,-12.22616359442904,-12.108727805697024,-12.229686196219994,-11.984912794933477
148,-11.331158421072244,-11.395247478635252,-11.492048395166933,-11.300850057944222
149,-11.692882074702315,-11.718054518648074,-11.831161962674837,-11.599040983223368
150,-12.326059063920784,-12.135643954241944,-12.273167556086959,-11.9980912824808
151,-11.787617753043808,-11.781843307056223,-11.90282296687759,-11.654086801744521
152,-10.8592697389823,-10.896790824994373,-10.967063756069525,-10.826148187307755
153,-11.19740595304285,-11.199772199386993,-11.281936488374422,-11.115322829587221
154,-11.437995780507983,-11.42125992129209,-11.505160186576704,-11.336645777542106
155,-11.331784441841346,-11.309690750356383,-11.398159554949546,-11.218410770305479
156,-10.561025280957129,-10.619443060652626,-10.697851779660127,-10.537174525382273
157,-12.021842916391623,-11.800754511028597,-11.926910367032221,-11.66406180103381
158,-11.313386223189974,-11.34717448206912,-11.439279796310954,-11.248493641547274
159,-11.301188379118912,-11.318658801245627,-11.404795446042078,-11.230566014511949
160,-11.403693687862216,-11.454298902361613,-11.53965506931297,-11.361950996062545
161,-12.374791800683639,-12.186204389455774,-12.305837036054534,-12.063975940190582
162,-11.763544782436535,-11.864835786850215,-11.966789599272017,-11.755481150672729
163,-12.4419942092036,-12.303184604825436,-12.462183313430826,-12.142991958427377
164,-12.361874461481637,-12.28627614747189,-12.466187241923727,-12.088466300970214
165,-11.19135587165991,-11.246256511684786,-11.335346115424692,-11.15264105562217
166,-11.74038064899916,-11.651333576808756,-11.752171417578161,-11.54402672035831
167,-11.04380823063921,-11.07531006457777,-11.149133667795017,-10.995491127729583
168,-11.107184007205605,-11.078288498198173,-11.157638286093228,-10.997819517277238
169,-10.386541591036451,-10.407383292924447,-10.466125429451962,-10.34736788082295
170,-10.285869116792872,-10.310897827499838,-10.382996912865778,-10.234932578113447
171,-11.714897910190993,-11.671287304630402,-11.799473070685908,-11.537237607479613
172,-11.993025206521708,-11.949885616077928,-12.079154085979958,-11.82084957769882
173,-10.27870059214449,-10.295435939210623,-10.35002368777966,-10.241707668197867
174,-10.399030862960695,-10.414413890850991,-10.47031747040607,-10.355760881548106
175,-10.956368612139768,-10.950432491236281,-11.024968438622128,-10.876805503336346
176,-11.124486549394222,-11.161380976031456,-11.246559305419199,-11.07471507968781
177,-11.921472070385017,-11.7967076957925,-11.928126026074281,-11.664495346711625
178,-11.730403856670671,-11.792906944513728,-11.922823533845746,-11.665299727111158
179,-12.180361353547802,-12.06297747921586,-12.182186555274665,-11.935841112576409
180,-11.493828932516449,-11.508546308781641,-11.613101858146964,-11.40439703899219
181,-11.071301545050861,-11.095142241570183,-11.177217331288992,-11.013849628242195
182,-11.032125247467944,-11.06751046437849,-11.144977501804071,-10.989647905874865
183,-11.575230556359346,-11.567687898392432,-11.664738211421593,-11.468727752944226
184,-11.916130103474286,-11.84570092776834,-11.981183898721511,-11.710894412779322
185,-11.628548998863055,-11.764972058815568,-11.898931643545426,-11.627928066657095
186,-12.661702845177658,-12.3665402852333,-12.536811672641116,-12.185026887646233
187,-11.26722231753645,-11.257496295900268,-11.377974621485148,-11.131103491687991
188,-10.516177951610569,-10.56624596618585,-10.639247237973906,-10.49192151795557
189,-11.357763793493861,-11.357081852629264,-11.450787501877478,-11.264093878854442
190,-11.916184331592664,-11.82179866365899,-11.932548248804393,-11.705280077879642
191,-11.385625353455811,-11.45146432174399,-11.563073097755012,-11.33698562280087
192,-11.735823895335662,-11.663683886280404,-11.781431691498257,-11.53950577989396
193,-11.239554080171494,-11.287128353011513,-11.37255089689937,-11.201448129587007
194,-11.47992396789397,-11.49657998329065,-11.588069623734839,-11.402916322570423
195,-11.887671271911929,-11.825414512785025,-11.935947580007056,-11.712233129194118
196,-11.570200618027636,-11.619201506584645,-11.712931671282726,-11.523848119182428
197,-11.787776112544183,-11.851344826612662,-11.961236566109086,-11.740144465080677
198,-12.658346767913141,-12.47504551272788,-12.63249140091613,-12.30554423135444
199,-12.614792783608976,-12.570469576842303,-12.732776386292166,-12.414437216668203
200,-12.5572859074828,-12.482020295976444,-12.62314077839065,-12.328898956862583
201,-11.524345538899816,-11.566033942260285,-11.660123916288459,-11.46800144227576
202,-11.528032087538278,-11.549021548971455,-11.633634089671482,-11.456896554399766
203,-11.817018948668796,-11.752359636651194,-11.853648674495638,-11.649321849739778
204,-11.17290206375456,-11.20593923233557,-11.292610751205213,-11.118700066243045
205,-11.115129540020293,-11.151733400713024,-11.24525831699542,-11.055643942302172
206,-11.37957899031226,-11.46721479200842,-11.578004498919565,-11.358733195264834
207,-12.688526792618855,-12.409900652000196,-12.541961838337835,-12.27033404076278
208,-12.1354633285473,-12.139121611805704,-12.262463623965957,-12.010786080611686
209,-11.768055720995472,-11.8220206422423,-11.926460040466633,-11.718645205991669
210,-11.975790311564767,-11.973808271748787,-12.084927413532514,-11.855166045505891
211,-12.028346994123684,-12.027119181769393,-12.133732873393495,-11.915990680763537
212,-11.946253270517568,-12.028517688483024,-12.152168951544715,-11.899174830145993
213,-12.575469593237251,-12.422765647324168,-12.593336003880353,-12.241245349108002
214,-10.983800754077464,-10.991958672849044,-11.067536351651679,-10.917540883190343
215,-10.903592404454082,-10.937052876868323,-11.007974904274686,-10.865157798361693
216,-11.751142176608617,-11.70175068193896,-11.79977591596597,-11.603747053589448
217,-11.908327203578533,-11.872623911451251,-11.980353412100689,-11.761385031517694
218,-11.573036307766,-11.656817148902892,-11.75513552747647,-11.552897817049109
219,-12.41849823689392,-12.221947037917792,-12.370631362701298,-12.070263606879106
220,-12.095772542767033,-12.129840793896445,-12.295969984088263,-11.9639443038219
221,-9.560332027849004,-9.571507762864679,-9.618357113381874,-9.523699666347046
222,-11.51106540279333,-11.485197465044253,-11.583720286639615,-11.383419727985524
223,-9.645046194908783,-9.654054067377848,-9.692879686911434,-9.613384708808912
224,-9.694218951636365,-9.700943092554356,-9.744171777897883,-9.65578840574104
225,-10.736952899154359,-10.702672884671554,-10.774942631537476,-10.626017189363921
226,-9.917043296086296,-9.948805820846111,-10.002442209115411,-9.894104792526498
227,-10.322344005261087,-10.326007653880655,-10.391704782925903,-10.25801359209774
228,-10.697719908906842,-10.711411447263076,-10.780351249506737,-10.642816346256499
229,-11.76200443350887,-11.666785612021958,-11.778894391326194,-11.551619268712937
230,-10.459799594865924,-10.462689556834967,-10.517349014732577,-10.40711776859515
231,-10.049717254053512,-10.064559051900167,-10.11000474900947,-10.020414961477357
232,-10.378044906278436,-10.383113122798425,-10.439439643982155,-10.32509914749202
233,-10.745619426920593,-10.761403661671514,-10.840691634512963,-10.68177269795238
234,-11.485550724204957,-11.374364991051378,-11.47979337502435,-11.25453631576216
235,-10.822736103549417,-10.816982598496454,-10.890323047715281,-10.74239989146952
236,-9.723167217767381,-9.73211953754337,-9.76999505316697,-9.693399156724043
237,-9.42973909633629,-9.436826646282192,-9.470966952395118,-9.403312411288187
238,-9.622218416160035,-9.617801705975928,-9.652132250383044,-9.58176249480448
239,-9.316949180357305,-9.328281986529786,-9.362731327920253,-9.293002903242403
240,-10.055055028633836,-10.048860329287217,-10.103798972405789,-9.990333135830623
241,-10.225792947374432,-10.240424499652182,-10.302865535653206,-10.177749825298292
242,-10.767247779039163,-10.768532458476338,-10.834372796605622,-10.702956414254924
243,-11.264199039598756,-11.24660647785014,-11.332037123274157,-11.156740770455833
244,-11.32831863225459,-11.299542949837729,-11.37816403808221,-11.218707157168884
245,-10.386647218120142,-10.412737445398662,-10.469428028023838,-10.35535793515987
246,-10.588383656765908,-10.561459467880345,-10.624047428488613,-10.497192912316205
247,-9.456793482589976,-9.478208260903646,-9.523816131917794,-9.431691434799902
248,-11.323376478111777,-11.271614167980522,-11.377068652473115,-11.158220294062229
249,-10.884932675987299,-10.875483743996332,-10.949728116344112,-10.795978244729243
250,-9.742888792592517,-9.762301663741702,-9.801956626632556,-9.721952664547421
251,-10.02529057900432,-10.033562295778047,-10.080061691853935,-9.985863921452339
252,-10.758670063535813,-10.767953682474706,-10.836744704413231,-10.696409604505972
253,-11.695730932438302,-11.648650598493406,-11.754300740398506,-11.541487691801132
254,-11.961286274804372,-11.84113022643662,-11.970106492429164,-11.696973237449916
255,-11.330075540042984,-11.360154658794896,-11.466627824666938,-11.248841251915925
256,-11.159101555009796,-11.148489773532036,-11.224241865026253,-11.068638138677334
257,-10.640679987505372,-10.63843110548156,-10.698365340119315,-10.576462563950122
258,-9.786082147635943,-9.80754319068556,-9.851209954104611,-9.764165629495064
259,-10.719239675848621,-10.701943986167434,-10.771311725637284,-10.63057914800387
260,-10.605237385847596,-10.630108076402585,-10.695249309102643,-10.564927558792183
261,-11.212881114607738,-11.214558072982456,-11.314090670527003,-11.112454415967013
262,-11.731918851032539,-11.629309137725754,-11.743317548273879,-11.50979822837936
263,-11.290406491294064,-11.28201203977066,-11.365751719323997,-11.193829958019286
264,-10.27171562479213,-10.287967488908759,-10.34009966582558,-10.233879508829295
265,-10.267468152471642,-10.281830949751724,-10.332410587191061,-10.229135097431232
266,-10.715440134846983,-10.7036765290083,-10.76853704214836,-10.636753437628798
267,-10.52658868395048,-10.551234213462315,-10.614891435109639,-10.492282283242936
268,-11.046635973246744,-11.043698609381138,-11.138982872517964,-10.944596340986017
269,-11.432603400098285,-11.403076381610168,-11.506168809763711,-11.300048684735946
270,-11.401462204633122,-11.40095516453493,-11.492297462964482,-11.303151896502131
271,-9.533324598959796,-9.547907408483963,-9.583346827222554,-9.510490031670926
272,-10.471235632073594,-10.46326838769364,-10.522256999393884,-10.403957667425944
273,-10.57000046227069,-10.57064075332417,-10.628870429962385,-10.510392575870757
274,-10.578443090076316,-10.5765951322708,-10.63768869136322,-10.514744172930229
275,-10.23133671122499,-10.268094298693002,-10.33764910227859,-10.200123006735847
276,-10.883368786875678,-10.84915527278702,-10.935013551067165,-10.758703245214464
277,-10.649079537139025,-10.661914506272199,-10.725970121848437,-10.597399782847456
278,-10.719765197871059,-10.739635539643325,-10.806411402431,-10.67451365605623
279,-11.38052211311709,-11.365755110438789,-11.450157772032714,-11.282530142056704
280,-11.705433425283136,-11.6543304889876,-11.758487556871655,-11.546420390820266
281,-10.44260741232644,-10.474909095802612,-10.537777571285051,-10.41142854378738
282,-11.559191357409466,-11.528589772326862,-11.645805440599265,-11.405117629099223
283,-11.98876308501623,-11.929283381643849,-12.053506232422077,-11.793839917695745
284,-11.980102090640605,-11.98395119955499,-12.118993439585257,-11.83810542782929
285,-9.605833475526918,-9.616059105894447,-9.654691830115105,-9.576119172153174
286,-10.892731806659288,-10.89999145883989,-10.962460396907673,-10.840664559450849
287,-11.306440413473078,-11.259223355116449,-11.340401687241005,-11.172374098279818
288,-10.031954522222088,-10.053992163302542,-10.10284376082284,-10.004733845170485
289,-11.273171321007647,-11.256034627645557,-11.353388640549081,-11.152036674346745
290,-11.527449478986327,-11.458390207447842,-11.56884867640029,-11.342034973332161
291,-10.817317558155835,-10.825235016321614,-10.8949192567569,-10.75689376617424
292,-10.359720704499319,-10.385586696585253,-10.440915971012469,-10.332671104588812
293,-10.96464527292487,-10.932917662019857,-11.003591752127013,-10.861270295602854
294,-10.45607183623968,-10.484396909094574,-10.539880210323574,-10.429243697733053
295,-11.328948968089477,-11.280485449165083,-11.36509834912179,-11.19315710394196
296,-11.020748535001315,-11.038713115970822,-11.1264491624345,-10.946945562912656
297,-10.923101125418514,-10.953289594950233,-11.043483328820704,-10.861983861262816
298,-11.12300565344211,-11.131617382622148,-11.203943244836573,-11.055505095333247
299,-11.399256777041298,-11.394753693557849,-11.475080077033715,-11.30977967162783
300,-11.607721586170033,-11.573797774060148,-11.663555230502286,-11.48214830110216
301,-11.245406538027767,-11.2439093497657,-11.324701314008443,-11.158498526066845
302,-10.736407771424165,-10.763024051083972,-10.827072861815799,-10.696902404683764
303,-10.786317569923133,-10.838081208997059,-10.92928370581079,-10.7459406025305
304,-12.408525144246061,-12.123121098893826,-12.256744107525922,-11.978309326365425
305,-11.951807618510989,-11.928569845627722,-12.039766019640082,-11.81091532109375
306,-11.309782712660391,-11.309026683642127,-11.390371973658828,-11.225214419476051
307,-10.669955093577835,-10.690442407356764,-10.750288200468557,-10.626961337762642
308,-10.57737777507715,-10.587773834741704,-10.643547005244777,-10.529336308638197
309,-10.7030015691667,-10.712417482489299,-10.77852019759623,-10.644103375741217
310,-10.97646542723345,-10.97742362235439,-11.063932678702521,-10.890693922987808
311,-11.154269512510137,-11.126036516412496,-11.218311224035999,-11.02668488112208
312,-10.7367708595051,-10.763900673585432,-10.830502749546003,-10.697355383913635
313,-11.108246352234582,-11.067602740169177,-11.147226020539135,-10.985221329408523
314,-10.248806460080443,-10.27332575279373,-10.320051591794751,-10.22476632810108
315,-10.629260719518076,-10.635588176368051,-10.696474496845104,-10.573171915490267
316,-11.058476813996178,-11.040639699926299,-11.112463495439686,-10.968406764464202
317,-10.893588308956218,-10.87574149477488,-10.95607120970026,-10.791187865860438
318,-10.050571287258576,-10.080725212447101,-10.13290908736781,-10.028481458279574
319,-10.461108598673126,-10.460281037898394,-10.516949725289452,-10.404259037354329
320,-10.643302148934216,-10.651562613490354,-10.709701515222445,-10.591968621485705
321,-10.972753171222958,-10.948311723538346,-11.013539493260488,-10.879434216864212
322,-10.533843774989428,-10.54060556316177,-10.598229945500995,-10.48213577268715
323,-10.261915574320167,-10.268642113179508,-10.319858941603885,-10.216509906565449
324,-10.162349659858041,-10.183607740197452,-10.241533802815008,-10.123862970608847
325,-10.828060363701573,-10.81665232639897,-10.889316126085808,-10.736809381662964
326,-10.95195347656054,-10.945393800967599,-11.014816457766026,-10.874509324070939
327,-10.83100722543576,-10.821900141207314,-10.892515309917759,-10.750605349618095
328,-10.274197296298427,-10.293126207439956,-10.343703974385944,-10.243199071552263
329,-10.507412019622535,-10.51615402662801,-10.57245426037422,-10.461207252027844
330,-11.020398954051139,-10.991449085264449,-11.06378501007864,-10.916671575901592
331,-10.74497270963136,-10.792597050650947,-10.872342072383903,-10.712532266943652
332,-11.438961165478778,-11.422638106334405,-11.524058334056802,-11.318205293448338
333,-11.777706038579305,-11.747191729198603,-11.841499291688056,-11.652228583425355
334,-11.70122551641262,-11.675903070974408,-11.772043260859565,-11.580098724624026
335,-11.184292013677108,-11.190366598986166,-11.264062175294976,-11.1164610408655
336,-10.713445656192473,-10.727923282445289,-10.791826618970417,-10.663059676987624
337,-10.610140156812623,-10.636758435882829,-10.70364321415465,-10.568556506003095
338,-11.76781757459901,-11.615716883894565,-11.733269760558093,-11.492077524703713
339,-10.86090638289561,-10.899289021455088,-10.982664108193157,-10.812685954905286
340,-10.92316505806569,-10.949557996265051,-11.02136226455248,-10.877711351372325
341,-11.603084956838977,-11.521433111869225,-11.620040961135873,-11.419982571270495
342,-10.607952899992684,-10.612520265023008,-10.669444346126983,-10.552983472270228
343,-10.093179078570108,-10.114380064776155,-10.159272769193148,-10.068864504026136
344,-10.609493643935146,-10.620387527501428,-10.678732700740055,-10.561292650876823
345,-11.394717651608568,-11.33874740175091,-11.44313535794577,-11.230687415772527
346,-11.321213315959351,-11.315920706187477,-11.405144261065596,-11.223977815207537
347,-11.17800188363561,-11.169033892185329,-11.247853106151773,-11.087238558138669
348,-9.848453938532854,-9.86723663263281,-9.908348810282963,-9.825127892706984
349,-10.803817675794823,-10.79146782338661,-10.852926256947587,-10.728309016468474
350,-10.868054235493647,-10.860039770940304,-10.926832162425596,-10.78746685274719
351,-10.620647923544976,-10.636508031958993,-10.69692476361795,-10.576184972799485
352,-10.741651291088731,-10.726281268139406,-10.804873257194815,-10.647239095530068
353,-10.344844596445785,-10.35084924814316,-10.41512184065654,-10.284388218233845
354,-10.076553911815743,-10.071248507515092,-10.117216655688111,-10.023111948121514
355,-9.421013152127767,-9.434484193878008,-9.467522876738824,-9.400671251672158
356,-9.925506096710054,-9.928655367744472,-9.967080907006729,-9.890249572563265
357,-10.65492986891774,-10.643454733638286,-10.706664776697986,-10.580189586913392
358,-10.565570503912966,-10.552428490841972,-10.614993635974141,-10.491148667737324
359,-9.750570417135568,-9.780606581746168,-9.830640259955162,-9.729693260518582
360,-10.330117814806153,-10.337965551357106,-10.402077482152656,-10.270494409168467
361,-11.100783113608738,-11.078887509361074,-11.152768739653858,-11.002159349880326
362,-11.119126817699431,-11.113523426598398,-11.185075039338162,-11.038012267121857
363,-10.834057389479346,-10.872842053571624,-10.946095353918505,-10.799599950086009
364,-11.577960737706292,-11.474587797165604,-11.573607302450782,-11.375278701463193
365,-10.807922225652785,-10.858813106875253,-10.931984614467291,-10.783571864094483
366,-11.26350834762518,-11.234771313353207,-11.326779823236397,-11.138256341454108
