day,lpobs,mu,low,high
157,-7.245689722493628,-7.25153946994681,-7.2668272274114845,-7.2357025148896845
158,-7.7208270742698915,-7.719935509973018,-7.7332625881782855,-7.705729803053178
159,-7.974541154008575,-7.97328503150038,-7.9895002249376565,-7.9559530030464165
160,-7.939834545075349,-7.940393937414893,-7.957007742839325,-7.923882483930775
161,-7.8461616918178825,-7.847338943285923,-7.864123093414477,-7.831029388556728
162,-7.9647563490971205,-7.961825653727981,-7.9785277121766995,-7.945554166362713
163,-7.694693347004798,-7.6990578348406045,-7.717655874867271,-7.680627106503495
164,-8.08636642018621,-8.087030834847127,-8.10908419637585,-8.065080554046125
165,-8.491384191122902,-8.480846310373112,-8.503256594483357,-8.45822205215595
166,-7.7150289582640115,-7.720155803718122,-7.735952081598554,-7.704725156834587
167,-7.999285792915787,-7.997348744021361,-8.015790631682423,-7.979187940381204
168,-7.82295032481643,-7.822717794403696,-7.838824526696644,-7.8063077355155945
169,-7.552348335093886,-7.555208129282892,-7.569913581990729,-7.54127597876128
170,-7.84102644748552,-7.83746540859505,-7.857955574469296,-7.815634199526449
171,-7.738336383625276,-7.74037131882838,-7.75949489753344,-7.719285507456423
172,-7.796725921776614,-7.796275488665717,-7.811906358033308,-7.781208807159119
173,-7.805684688878012,-7.80795275365141,-7.824507495163145,-7.7915510321481625
174,-8.050091660595099,-8.049552368341041,-8.067100008552616,-8.03212324698329
175,-8.165042070796956,-8.163022258165443,-8.180728983489294,-8.144541666166978
176,-7.990546335331807,-7.993276631552089,-8.01360269915395,-7.973679140530029
177,-8.082019757791707,-8.076568719223227,-8.10149741819502,-8.051722531605611
178,-7.5782397235597445,-7.5825515636918865,-7.601079632839264,-7.562899370764203
179,-7.414936704794434,-7.416724951014036,-7.429762461035566,-7.403283532703654
180,-7.698601078769758,-7.695662932216723,-7.710080551842537,-7.681582089768107
181,-7.459117542345127,-7.458479063892868,-7.472001370885623,-7.444733545390944
182,-7.138557206413156,-7.140877502090208,-7.152218046339162,-7.129374431814731
183,-7.645367632802868,-7.6442077550345875,-7.658376618183214,-7.6298762074707565
184,-7.848172296425379,-7.85008464930513,-7.871857931971826,-7.8281913366408835
185,-8.250341135425598,-8.248941673316303,-8.274614899248284,-8.22406391460407
186,-8.526536288435302,-8.520771660500682,-8.548008289794245,-8.494616315764615
187,-8.405021436606981,-8.402839562834123,-8.430413991692342,-8.374293301422059
188,-8.081023467028192,-8.084726296408412,-8.106602144423523,-8.062620194994183
189,-8.008534697807491,-8.00921766694295,-8.025643198979923,-7.993300435204983
190,-7.951975572993947,-7.9528781380006395,-7.970367833201452,-7.9357110241931625
191,-7.861048950633152,-7.863906049130382,-7.8829738924338955,-7.843708447541654
192,-8.206793142163622,-8.199533264212697,-8.223559043061556,-8.175239050600384
193,-7.968258323083282,-7.970491235901639,-7.988165178354344,-7.953250653175734
194,-7.759330538290508,-7.761215016380413,-7.776355451145842,-7.746341404560714
195,-7.8762409196953875,-7.8735741620988415,-7.891568143616322,-7.854814557626579
196,-7.67546910970955,-7.674949156619942,-7.690743028769466,-7.659000103139005
197,-7.296334691884435,-7.299459258621157,-7.31122792758442,-7.287430981616067
198,-8.128139620398505,-8.11904166604071,-8.14177859808777,-8.09693479223288
199,-7.828969097927628,-7.828622369213086,-7.847007498910584,-7.8096849189904365
200,-7.5720689794683596,-7.573909071227042,-7.587372693034811,-7.5606774830027925
201,-7.420472053331837,-7.421530659822868,-7.434961821284504,-7.409003626708142
202,-7.59962234199536,-7.598324505731859,-7.613092473815358,-7.583723927529505
203,-7.522416999525248,-7.5231720912415305,-7.5363668222568405,-7.5090910774750395
204,-7.518786602076962,-7.519043686709975,-7.531927916888382,-7.5061844606799015
205,-7.535321180960718,-7.538123138822301,-7.5546917798523605,-7.520989067848723
206,-7.86037413129151,-7.864072680533639,-7.884392157974433,-7.844534064201562
207,-8.361559935128,-8.357899242654415,-8.3786809613881,-8.337330807127534
208,-8.484240593871368,-8.48120855599633,-8.503871361013516,-8.458095260933106
209,-8.334964975557362,-8.332026570076861,-8.350753521226753,-8.313655122174902
210,-7.5868907976031235,-7.59074094709741,-7.604176968880294,-7.577323097338692
211,-7.826231031659446,-7.824604218721103,-7.840079505822702,-7.808951876677179
212,-7.730589260016024,-7.734100120258266,-7.750082793104056,-7.717497287930865
213,-8.10539045706533,-8.104685677258333,-8.126496102288918,-8.083633194403582
214,-8.29434338605187,-8.29117802132508,-8.31151330787327,-8.270536755728028
215,-8.079310758386908,-8.079843050020385,-8.096351427417046,-8.061872353953424
216,-7.8701512804282,-7.872179456946322,-7.887189838856457,-7.8572381725489535
217,-7.845661969895396,-7.84833895969076,-7.8636617389428345,-7.833116025227678
218,-8.152036298807664,-8.15064569503965,-8.169033366975622,-8.132298934768134
219,-8.143095541924636,-8.144223936492027,-8.168610178318389,-8.119714871400888
220,-8.331476449368342,-8.322996482841015,-8.347372808733676,-8.297715627507158
221,-7.980553379323557,-7.983528029015213,-8.004818331794329,-7.9627866000771785
222,-7.846283500258453,-7.848346889591411,-7.8650426229061114,-7.831370492710482
223,-8.02629922849696,-8.024569535612233,-8.04217979063568,-8.005724259189085
224,-8.001369690928481,-7.998357969148493,-8.014449317040672,-7.981844605962167
225,-7.411837823949643,-7.413807598685628,-7.426272524602205,-7.400551962205136
226,-7.26453804760044,-7.266684309184651,-7.280783697013463,-7.251383746582997
227,-7.70761877630536,-7.709597166479954,-7.727429922052754,-7.690795176147307
228,-8.181747439543951,-8.174646576920674,-8.19461922468404,-8.154986683059004
229,-7.552761651148455,-7.556818755415276,-7.570258843511995,-7.54320172162922
230,-7.766282348118285,-7.766632605304785,-7.782067765584767,-7.75176363706577
231,-7.8779717620182765,-7.877509877417833,-7.893389353510834,-7.861620248891377
232,-7.849379402296872,-7.850427685307228,-7.86679934576107,-7.833516687714881
233,-7.995673181430571,-7.995867573312668,-8.01635820311206,-7.974982833973515
234,-8.041602175590137,-8.04174344628341,-8.064402687200808,-8.018740571539578
235,-8.027064211126763,-8.023271410292503,-8.041480088048875,-8.004552119946418
236,-7.445991840298703,-7.45021859313218,-7.462404765032694,-7.43767984723577
237,-7.911939357304914,-7.908648828622497,-7.924643453349649,-7.892916563170307
238,-7.825753055894568,-7.8265889111228795,-7.840639958076117,-7.812359564034247
239,-7.835461797186139,-7.836086596300167,-7.852704538634788,-7.819232317213272
240,-7.929351769137926,-7.929006017744888,-7.94768055362154,-7.910864380130116
241,-7.981101832799288,-7.9822252565574905,-8.003733837010785,-7.961222022978934
242,-7.983299095009444,-7.981553143930086,-7.99860014390257,-7.964000234889995
243,-7.794162054899639,-7.794269640859015,-7.809252642369573,-7.778124968571802
244,-7.475472883882362,-7.476487863174302,-7.4885797766826805,-7.464669607012374
245,-7.420938643587854,-7.422730784745932,-7.43573392401099,-7.409603385109991
246,-7.981587189368871,-7.9778681005596805,-7.995769736194907,-7.960168770239395
247,-7.8866981181418865,-7.891624132847833,-7.914349285385524,-7.86911093906609
248,-8.183814459963303,-8.18290532882621,-8.20774978004752,-8.159774370757816
249,-8.410630579448096,-8.401612578368468,-8.424079481835108,-8.380676042004422
250,-7.605500006866963,-7.609916839400942,-7.62387655936716,-7.595648147397594
251,-7.6419741521187765,-7.642102132272023,-7.657025881452363,-7.62695404097156
252,-7.6383750673400606,-7.639196227135269,-7.653571018990698,-7.625560228337442
253,-7.579407463497426,-7.581505968662367,-7.59528414900228,-7.56860440442632
254,-7.781483829220958,-7.78639157048007,-7.805296280764575,-7.767443776773127
255,-8.327225798720129,-8.32622420320606,-8.350916983169299,-8.300633305067578
256,-8.644225235530582,-8.636903474581166,-8.659938138763389,-8.61528431201879
257,-8.324034908943027,-8.329206758543867,-8.349458606572071,-8.30808921439762
258,-8.652983682896664,-8.64499027841247,-8.667416818533475,-8.623102393006588
259,-7.720570542621321,-7.725256601241305,-7.739078647512924,-7.71158698829956
260,-8.119537400040201,-8.115155834442987,-8.133812881474775,-8.095713968244256
261,-7.92520755924257,-7.931218304667576,-7.952655133064093,-7.909674601611336
262,-8.378208135636372,-8.364040850612284,-8.389598389038415,-8.337018479951224
263,-7.85115457736881,-7.855264560184345,-7.871424929911293,-7.839125461108996
264,-8.046758461921916,-8.048561951516955,-8.065476523368597,-8.03135206493151
265,-8.588872773043676,-8.581477763251696,-8.604443247541258,-8.558961063261933
266,-8.410857039190264,-8.409917310603985,-8.431331247561978,-8.389041728145912
267,-8.02413772451157,-8.027401396126193,-8.046371854004729,-8.008701279613028
268,-8.179478452677348,-8.178423396695498,-8.201751943213232,-8.155911036638273
269,-8.225922848323902,-8.22174933399857,-8.24366561209744,-8.19942359555344
270,-7.943737025579473,-7.942876199818507,-7.960466443560209,-7.924632850235166
271,-7.570583758080009,-7.574361580218758,-7.589901000107745,-7.5593643612657235
272,-7.892664506390958,-7.89505803052029,-7.910402068373228,-7.879049520031506
273,-8.444637170005214,-8.437019106030837,-8.457100656158254,-8.417609456134802
274,-8.067783944185901,-8.070059871499401,-8.086983392838622,-8.052618020728678
275,-8.143006222127909,-8.142627126708984,-8.165801708642508,-8.117675029796688
276,-8.190244235990145,-8.195601548199154,-8.219508053476376,-8.171183789944234
277,-8.477092892392669,-8.46910471163504,-8.490081566830039,-8.446998404670872
278,-7.932264180204632,-7.934874497955897,-7.9512204090190295,-7.919087582457996
279,-7.881212644521937,-7.882582462762389,-7.897514608948297,-7.867819948556795
280,-8.028159517289508,-8.027142379357235,-8.045595897827827,-8.009436462081167
281,-8.043985131135452,-8.041357501289614,-8.059644654647832,-8.023523081773925
282,-7.447732184469079,-7.449974283465272,-7.466066722603005,-7.434476844538942
283,-7.337982387776085,-7.33705567694507,-7.351628507895041,-7.321616051290266
284,-6.86210827822385,-6.86444091283227,-6.874892883017676,-6.854273266684472
285,-7.649770955007587,-7.649129229878596,-7.664266875783329,-7.634787817673508
286,-7.802918609755703,-7.800689540812858,-7.813015066319935,-7.78845355446745
287,-7.432319692461852,-7.434560583607929,-7.4461948874690815,-7.422318219527613
288,-7.732549082145423,-7.732113258220842,-7.748513014369886,-7.71594572426355
289,-7.701113826070543,-7.70109741953381,-7.718531981953948,-7.6835319133205005
290,-7.682635223251631,-7.684555735278804,-7.701746444367505,-7.666709314549468
291,-7.984780575302272,-7.980464136327916,-7.997298864195698,-7.963136382947212
292,-7.55964170471596,-7.56253592347786,-7.57725979411884,-7.5480484693466945
293,-7.774551807621812,-7.775065315134924,-7.79003209783476,-7.760197340481696
294,-7.755088802360562,-7.7529512082067,-7.767384608710341,-7.738173371782194
295,-7.177909062190831,-7.180833997470045,-7.192726689320118,-7.1692741512409
296,-7.585471839686298,-7.586086132757344,-7.604021938801482,-7.568073584375258
297,-7.742273368187843,-7.741561164808362,-7.758129323432314,-7.724597918166461
298,-7.780189740351175,-7.778221412762156,-7.792890798017643,-7.763720159453765
299,-7.432549680754942,-7.43458868814863,-7.447354786768107,-7.422698467583748
300,-7.5105441608636285,-7.51184504871541,-7.523817073551159,-7.500517880392509
301,-7.868081592572095,-7.865355131271962,-7.880631673045209,-7.850330791839893
302,-7.743805390879102,-7.743485546059015,-7.758187861201394,-7.729391798116533
303,-7.641748248080856,-7.643970129922227,-7.661876140050125,-7.626497752865321
304,-7.8951329221499265,-7.893944524645654,-7.913869573510134,-7.874367807023551
305,-7.9496827783856565,-7.950845894444571,-7.967945599269865,-7.933548646973034
306,-8.034591741279609,-8.031450517057586,-8.048306162314292,-8.013536255844416
307,-7.443586045637896,-7.446411325101934,-7.459230573847817,-7.433817339768589
308,-7.614834853182979,-7.615375669382854,-7.629821082952157,-7.600827908149306
309,-7.880021401390513,-7.881324257327018,-7.897435221054353,-7.865325163210173
310,-8.1356557362853,-8.135031857433168,-8.157177886859309,-8.113658274252767
311,-8.296522981930048,-8.2903145397168,-8.313362373548495,-8.266791171581161
312,-8.030028703062905,-8.032833630208428,-8.04920173317271,-8.016767558290343
313,-7.906914837017291,-7.90981525812528,-7.926318575492559,-7.8939438199972045
314,-8.219906615608846,-8.215079752756512,-8.233576271118949,-8.196619376330313
315,-7.790714029486497,-7.792207278993213,-7.806516641728337,-7.777560313773057
316,-7.640968733509706,-7.643940865770067,-7.658396505657938,-7.628882010803137
317,-8.058479229735102,-8.056906227515551,-8.076783565409327,-8.036463940126957
318,-8.22622879905482,-8.22482244741357,-8.246146251258795,-8.203854308876991
319,-8.203733131113017,-8.200755241997726,-8.219974252041329,-8.182344710582846
320,-7.746669836036494,-7.750473403110542,-7.765026164876454,-7.735419214957759
321,-8.049847639666641,-8.047043189701819,-8.062750408487506,-8.03026526073371
322,-7.6660309648053895,-7.668086462593878,-7.682486675255793,-7.653706920605332
323,-7.576463111992437,-7.578131300478548,-7.59165415418385,-7.5643368981057755
324,-7.696809224671587,-7.6997241726916625,-7.717418421765684,-7.681220296362582
325,-8.419526692698147,-8.409450447616441,-8.434415727986863,-8.384157279979508
326,-8.061581718664376,-8.05953499865329,-8.077110823700709,-8.041715677322054
327,-7.175167625400023,-7.178570161195023,-7.189512313474271,-7.167830738567698
328,-7.578926821842615,-7.5783865791777805,-7.590150696112468,-7.566452378309366
329,-7.80468999775195,-7.806527434969936,-7.822890304193825,-7.790073019852738
330,-8.166728563005403,-8.16187385615421,-8.180287196316982,-8.1437042727348
331,-7.820367780092954,-7.82457767364728,-7.8437412763472585,-7.8053719622600095
332,-7.935134266670028,-7.933416236707413,-7.953744889750784,-7.913475749665493
333,-7.719989063342124,-7.719651823275155,-7.733738708196056,-7.704725982385276
334,-7.477049580017963,-7.480402018889232,-7.492551279652999,-7.468399491422931
335,-8.198886854278967,-8.190957360175702,-8.208533822623602,-8.173471136316778
336,-7.696045083159352,-7.700217466910642,-7.714361310759613,-7.685719575857904
337,-8.050419569433885,-8.050091023083677,-8.067059465870592,-8.032449891599848
338,-8.271310013132528,-8.270552733114156,-8.293485778661445,-8.248029649113294
339,-8.361084202351163,-8.363662901566887,-8.389129087636068,-8.33737965134575
340,-8.472943966265579,-8.467210043584975,-8.48667213327229,-8.447341418471094
341,-7.759034934997037,-7.761769574916016,-7.776625603192907,-7.746737396154778
342,-7.580081379398196,-7.582541821237732,-7.595251512141458,-7.569434768092769
343,-7.883745692539749,-7.882506580067499,-7.897840424689272,-7.867351646146892
344,-7.836904921695364,-7.836643468462071,-7.852441534391379,-7.821198926694898
345,-7.349232700411721,-7.352157049502241,-7.367197744241653,-7.337226859415904
346,-7.504670717589325,-7.503994561847716,-7.519032442497487,-7.49034074649963
347,-7.52115167209395,-7.520875794886055,-7.534084918078147,-7.507595318237433
348,-7.292663202617001,-7.29254638395443,-7.304019055114445,-7.2812670473414824
349,-7.02458099900541,-7.025063531514292,-7.033947608176236,-7.016304836986629
350,-6.8669968112,-6.867485877677813,-6.87716298917471,-6.857731085239514
351,-7.044160656452547,-7.044139477071261,-7.054630793903409,-7.033856033049469
352,-7.202450209262612,-7.202991891392209,-7.2173408304111675,-7.188122459187644
353,-7.381099998385191,-7.378059455913073,-7.392663700222557,-7.3633836583085195
354,-7.015378920769781,-7.016009674319707,-7.027294036564572,-7.004809936810993
355,-6.843918299423585,-6.8453276615199075,-6.8541396348800605,-6.836457253452903
356,-7.316117889817449,-7.314454606950866,-7.32687803863461,-7.302099661524759
357,-7.305328307738318,-7.305429613513736,-7.317337028169142,-7.293747003229459
358,-7.283568445037929,-7.283714373451542,-7.294815837285207,-7.272753946597658
359,-7.276369012706632,-7.275046399133077,-7.289752763267806,-7.260012607069033
360,-7.059722634147684,-7.061138990489008,-7.072337146882233,-7.049450797502399
361,-7.454463273913598,-7.453243764354912,-7.465627074064716,-7.440399805766338
362,-7.623510919243433,-7.623005068144706,-7.636470935060815,-7.609459921695738
363,-7.634711701563663,-7.637406971753286,-7.652301967661442,-7.622669869578644
364,-8.630337042472332,-8.617369039241877,-8.645074837753635,-8.589888843291554
