day,lpobs,mu,low,high
57,-13.235339449530203,-12.360076930306526,-13.11757499272251,-11.883561582874695
58,-12.804444409524443,-12.152057769967689,-12.930880689396789,-11.551861398114418
59,-12.411636916080516,-11.89998458216979,-12.648953208972342,-11.406301861769803
60,-12.900942432460553,-12.231778159847325,-12.97429740483187,-11.755756137540441
61,-13.232229378104135,-12.40177968292412,-13.142928703695107,-11.876349813476393
62,-12.641769684186489,-12.081752335699225,-12.761327212439879,-11.6171357527416
63,-12.566914053938678,-12.040105060402661,-12.637702198473049,-11.60949171148069
64,-12.1320882657386,-11.818255658329713,-12.302916846431357,-11.451323345490994
65,-12.293905546088002,-11.791587235696907,-12.488014548168247,-11.34544630915434
66,-13.43038704952764,-12.342190243773867,-13.165362118279099,-11.795200703104049
67,-12.781664096328562,-12.250080832569482,-13.005089413387623,-11.724167541154545
68,-13.263734025118904,-12.559531943012784,-13.354936495759787,-11.941854995699709
69,-13.079642080350382,-12.435225599106836,-13.157115850894122,-11.93098855198539
70,-13.10156702452639,-12.459292188975926,-13.165673174191111,-12.017592074232041
71,-12.486039221114204,-12.04373725552894,-12.667023455413986,-11.654521240357706
72,-13.186309222944411,-12.299806450950731,-13.141747653464726,-11.710173775487778
73,-12.801439765306059,-12.141354055729998,-12.928473803315796,-11.549864444881678
74,-12.39311462253694,-11.975712476979696,-12.618835435324794,-11.41597233045241
75,-13.542915217405024,-12.493654488531002,-13.280824810191696,-11.960092411882265
76,-12.30401550397904,-11.929680109243517,-12.471458178834379,-11.564639937925172
77,-12.329975330575218,-11.93003791690229,-12.491199320726219,-11.560742502167932
78,-12.83306254091527,-12.082427003225334,-12.767017372217733,-11.644988267845292
79,-11.779218310141468,-11.380674610866334,-11.974705188952782,-11.026800406988631
80,-11.756001517499577,-11.36880919917916,-11.891793453879895,-11.037395618630555
81,-11.802358245417372,-11.478989782345174,-11.949268693236624,-11.098988568712919
82,-12.846417279318858,-12.166407237309429,-12.892536564697275,-11.62117922745957
83,-12.610357056890175,-12.089131936991848,-12.720307941640925,-11.693913837689774
84,-12.477851054836789,-12.00199809148578,-12.62370661201287,-11.620512782271277
85,-13.110929368667486,-12.357703529282306,-13.089999504992605,-11.94205266833171
86,-12.371063339129156,-11.87175645863646,-12.577731244460109,-11.510956278620396
87,-12.829390890913588,-12.168165639315186,-12.872590705346722,-11.705036129995378
88,-12.447415360630545,-12.058949235855454,-12.630279564766822,-11.69755841348093
89,-12.869845725540166,-12.318018236309037,-12.949511972196003,-11.816235382808078
90,-13.148797129158352,-12.370343512217913,-13.121381050732381,-11.905447461919708
91,-12.25946565787932,-11.88832408418944,-12.449305509730767,-11.495226503715543
92,-12.596182010945151,-12.099410014506608,-12.737466336019724,-11.651057102493342
93,-13.187844891284454,-12.248623394270798,-13.062147784386747,-11.675174261709529
94,-12.431617311859128,-11.868480738784838,-12.596807394142424,-11.381251571679929
95,-12.058039965391895,-11.742000736486467,-12.253860511978665,-11.422760809266759
96,-13.271371657730668,-12.498853396027233,-13.159786029813798,-12.055381482564998
97,-13.319224142471938,-12.519610815132895,-13.229637114327316,-11.906368856629005
98,-12.109729580631797,-11.723858913977704,-12.313600663083205,-11.299534736191353
99,-12.318736994568438,-11.887726015678433,-12.471216065553028,-11.413805270852912
100,-12.430754090602406,-11.81658440123702,-12.53947691020006,-11.37296415157845
101,-12.360771460818023,-11.837015209972241,-12.513912200584516,-11.433337781385777
102,-12.716840696210294,-12.136788189454947,-12.806270601026945,-11.673398372024545
103,-12.816291500690186,-12.144861080950548,-12.81427516462364,-11.574417178892485
104,-11.587768524024218,-11.353366452270777,-11.713624018514091,-11.09994464603044
105,-11.7135104749433,-11.347487944969965,-11.73870045623467,-11.071092333945959
106,-11.745171683241583,-11.311679489286204,-11.718249941859254,-10.985705606332516
107,-10.33911347720963,-10.122011285836582,-10.373319545220555,-9.934749018863052
108,-8.856909851317893,-8.848063718845864,-8.8894795599597,-8.809738311593089
109,-8.712040946598478,-8.73082536734155,-8.760820708577402,-8.704419076107584
110,-10.13878604232143,-10.022342382526352,-10.146714130445535,-9.878663143043596
111,-9.64523608106482,-9.616516626697575,-9.683299274866913,-9.542978952334629
112,-9.864865894288622,-9.814940203141022,-9.897538221118547,-9.705115458222465
113,-10.002484671593576,-9.931149564837556,-10.039718243231144,-9.815360391244262
114,-9.765595779223055,-9.654605916485055,-9.818682671884641,-9.516858482608017
115,-10.304724503804637,-10.163016946075683,-10.361516957070322,-9.984882113030501
116,-10.490378898585922,-10.37901479942083,-10.527500347468928,-10.181063502915386
117,-11.310472218745089,-11.058558070170047,-11.340974271683331,-10.790103245428888
118,-11.547091308384438,-11.256172024323279,-11.586190985698915,-10.998334915324374
119,-11.394165456695761,-11.191057473044586,-11.459011536204859,-10.999560768211419
120,-11.798178864776267,-11.372291356643656,-11.802253147837655,-11.060995516248244
121,-10.645684280822397,-10.474631286414676,-10.754257202436458,-10.279869543118156
122,-10.770061623378542,-10.522532274038646,-10.870834691858672,-10.287152704023937
123,-11.183233078382676,-10.967515334328862,-11.270622527268669,-10.695540335276794
124,-11.605477766066604,-11.274660834655496,-11.656716214591672,-10.871386452559754
125,-11.660273434683797,-11.351582514271648,-11.712832734143893,-11.10409113646286
126,-11.533304761346145,-11.23079886269197,-11.591625927116517,-10.981175755140104
